split_group,filename,relpath,dog_id,width,height,is_readable,is_low_res,usable_for_training
train,745_8.jpg,images/745_8.jpg,745,224,224,True,False,True
train,745_9.jpg,images/745_9.jpg,745,224,224,True,False,True
train,745_10.jpg,images/745_10.jpg,745,224,224,True,False,True
train,745_11.jpg,images/745_11.jpg,745,224,224,True,False,True
train,745_12.jpg,images/745_12.jpg,745,224,224,True,False,True
train,745_13.jpg,images/745_13.jpg,745,224,224,True,False,True
train,745_14.jpg,images/745_14.jpg,745,224,224,True,False,True
train,745_15.jpg,images/745_15.jpg,745,224,224,True,False,True
train,745_16.jpg,images/745_16.jpg,745,224,224,True,False,True
train,746_1.jpg,images/746_1.jpg,746,224,224,True,False,True
train,746_2.jpg,images/746_2.jpg,746,224,224,True,False,True
train,746_3.jpg,images/746_3.jpg,746,224,224,True,False,True
train,746_4.jpg,images/746_4.jpg,746,224,224,True,False,True
train,746_5.jpg,images/746_5.jpg,746,224,224,True,False,True
train,746_6.jpg,images/746_6.jpg,746,224,224,True,False,True
train,746_7.jpg,images/746_7.jpg,746,224,224,True,False,True
train,746_8.jpg,images/746_8.jpg,746,224,224,True,False,True
train,746_9.jpg,images/746_9.jpg,746,224,224,True,False,True
train,746_10.jpg,images/746_10.jpg,746,224,224,True,False,True
train,746_11.jpg,images/746_11.jpg,746,224,224,True,False,True
train,746_12.jpg,images/746_12.jpg,746,224,224,True,False,True
train,746_13.jpg,images/746_13.jpg,746,224,224,True,False,True
train,746_14.jpg,images/746_14.jpg,746,224,224,True,False,True
train,746_15.jpg,images/746_15.jpg,746,224,224,True,False,True
train,747_1.jpg,images/747_1.jpg,747,224,224,True,False,True
train,747_2.jpg,images/747_2.jpg,747,224,224,True,False,True
train,747_3.jpg,images/747_3.jpg,747,224,224,True,False,True
train,747_4.jpg,images/747_4.jpg,747,224,224,True,False,True
train,747_5.jpg,images/747_5.jpg,747,224,224,True,False,True
train,747_6.jpg,images/747_6.jpg,747,224,224,True,False,True
test,748_1.jpg,images/748_1.jpg,748,224,224,True,False,True
test,748_2.jpg,images/748_2.jpg,748,224,224,True,False,True
test,748_3.jpg,images/748_3.jpg,748,224,224,True,False,True
test,748_4.jpg,images/748_4.jpg,748,224,224,True,False,True
test,748_5.jpg,images/748_5.jpg,748,224,224,True,False,True
test,748_6.jpg,images/748_6.jpg,748,224,224,True,False,True
test,748_7.jpg,images/748_7.jpg,748,224,224,True,False,True
test,748_8.jpg,images/748_8.jpg,748,224,224,True,False,True
test,748_9.jpg,images/748_9.jpg,748,224,224,True,False,True
test,748_10.jpg,images/748_10.jpg,748,224,224,True,False,True
test,748_11.jpg,images/748_11.jpg,748,224,224,True,False,True
test,748_12.jpg,images/748_12.jpg,748,224,224,True,False,True
test,748_13.jpg,images/748_13.jpg,748,224,224,True,False,True
test,748_14.jpg,images/748_14.jpg,748,224,224,True,False,True
train,749_1.jpg,images/749_1.jpg,749,224,224,True,False,True
train,749_2.jpg,images/749_2.jpg,749,224,224,True,False,True
train,749_3.jpg,images/749_3.jpg,749,224,224,True,False,True
train,749_4.jpg,images/749_4.jpg,749,224,224,True,False,True
train,749_5.jpg,images/749_5.jpg,749,224,224,True,False,True
train,749_6.jpg,images/749_6.jpg,749,224,224,True,False,True
test,750_1.jpg,images/750_1.jpg,750,224,224,True,False,True
test,750_2.jpg,images/750_2.jpg,750,224,224,True,False,True
test,750_3.jpg,images/750_3.jpg,750,224,224,True,False,True
test,750_4.jpg,images/750_4.jpg,750,224,224,True,False,True
test,750_5.jpg,images/750_5.jpg,750,224,224,True,False,True
test,750_6.jpg,images/750_6.jpg,750,224,224,True,False,True
test,750_7.jpg,images/750_7.jpg,750,224,224,True,False,True
test,750_8.jpg,images/750_8.jpg,750,224,224,True,False,True
train,751_1.jpg,images/751_1.jpg,751,224,224,True,False,True
train,751_2.jpg,images/751_2.jpg,751,224,224,True,False,True
train,751_3.jpg,images/751_3.jpg,751,224,224,True,False,True
train,751_4.jpg,images/751_4.jpg,751,224,224,True,False,True
train,751_5.jpg,images/751_5.jpg,751,224,224,True,False,True
train,751_6.jpg,images/751_6.jpg,751,224,224,True,False,True
train,752_1.jpg,images/752_1.jpg,752,224,224,True,False,True
train,752_2.jpg,images/752_2.jpg,752,224,224,True,False,True
train,752_3.jpg,images/752_3.jpg,752,224,224,True,False,True
train,752_4.jpg,images/752_4.jpg,752,224,224,True,False,True
train,752_5.jpg,images/752_5.jpg,752,224,224,True,False,True
train,752_6.jpg,images/752_6.jpg,752,224,224,True,False,True
train,753_1.jpg,images/753_1.jpg,753,224,224,True,False,True
train,753_2.jpg,images/753_2.jpg,753,224,224,True,False,True
train,753_3.jpg,images/753_3.jpg,753,224,224,True,False,True
train,753_4.jpg,images/753_4.jpg,753,224,224,True,False,True
train,753_5.jpg,images/753_5.jpg,753,224,224,True,False,True
train,753_6.jpg,images/753_6.jpg,753,224,224,True,False,True
train,753_7.jpg,images/753_7.jpg,753,224,224,True,False,True
train,753_8.jpg,images/753_8.jpg,753,224,224,True,False,True
train,753_9.jpg,images/753_9.jpg,753,224,224,True,False,True
train,753_10.jpg,images/753_10.jpg,753,224,224,True,False,True
train,753_11.jpg,images/753_11.jpg,753,224,224,True,False,True
train,753_12.jpg,images/753_12.jpg,753,224,224,True,False,True
train,753_13.jpg,images/753_13.jpg,753,224,224,True,False,True
train,754_1.jpg,images/754_1.jpg,754,224,224,True,False,True
train,754_2.jpg,images/754_2.jpg,754,224,224,True,False,True
train,754_3.jpg,images/754_3.jpg,754,224,224,True,False,True
train,754_4.jpg,images/754_4.jpg,754,224,224,True,False,True
train,754_5.jpg,images/754_5.jpg,754,224,224,True,False,True
train,754_6.jpg,images/754_6.jpg,754,224,224,True,False,True
train,754_7.jpg,images/754_7.jpg,754,224,224,True,False,True
train,754_8.jpg,images/754_8.jpg,754,224,224,True,False,True
test,755_1.jpg,images/755_1.jpg,755,224,224,True,False,True
test,755_2.jpg,images/755_2.jpg,755,224,224,True,False,True
test,755_3.jpg,images/755_3.jpg,755,224,224,True,False,True
test,755_4.jpg,images/755_4.jpg,755,224,224,True,False,True
test,755_5.jpg,images/755_5.jpg,755,224,224,True,False,True
train,756_1.jpg,images/756_1.jpg,756,224,224,True,False,True
train,756_2.jpg,images/756_2.jpg,756,224,224,True,False,True
train,756_3.jpg,images/756_3.jpg,756,224,224,True,False,True
train,756_4.jpg,images/756_4.jpg,756,224,224,True,False,True
train,756_5.jpg,images/756_5.jpg,756,224,224,True,False,True
train,757_1.jpg,images/757_1.jpg,757,224,224,True,False,True
train,757_2.jpg,images/757_2.jpg,757,224,224,True,False,True
train,757_3.jpg,images/757_3.jpg,757,224,224,True,False,True
train,757_4.jpg,images/757_4.jpg,757,224,224,True,False,True
train,757_5.jpg,images/757_5.jpg,757,224,224,True,False,True
train,757_6.jpg,images/757_6.jpg,757,224,224,True,False,True
train,757_7.jpg,images/757_7.jpg,757,224,224,True,False,True
train,757_8.jpg,images/757_8.jpg,757,224,224,True,False,True
train,758_1.jpg,images/758_1.jpg,758,224,224,True,False,True
train,758_2.jpg,images/758_2.jpg,758,224,224,True,False,True
train,758_3.jpg,images/758_3.jpg,758,224,224,True,False,True
train,758_4.jpg,images/758_4.jpg,758,224,224,True,False,True
train,758_5.jpg,images/758_5.jpg,758,224,224,True,False,True
train,758_6.jpg,images/758_6.jpg,758,224,224,True,False,True
train,759_1.jpg,images/759_1.jpg,759,224,224,True,False,True
train,759_2.jpg,images/759_2.jpg,759,224,224,True,False,True
train,759_3.jpg,images/759_3.jpg,759,224,224,True,False,True
train,759_4.jpg,images/759_4.jpg,759,224,224,True,False,True
train,759_5.jpg,images/759_5.jpg,759,224,224,True,False,True
train,759_6.jpg,images/759_6.jpg,759,224,224,True,False,True
train,760_1.jpg,images/760_1.jpg,760,224,224,True,False,True
train,760_2.jpg,images/760_2.jpg,760,224,224,True,False,True
train,760_3.jpg,images/760_3.jpg,760,224,224,True,False,True
train,760_4.jpg,images/760_4.jpg,760,224,224,True,False,True
train,760_5.jpg,images/760_5.jpg,760,224,224,True,False,True
train,761_1.jpg,images/761_1.jpg,761,224,224,True,False,True
train,761_2.jpg,images/761_2.jpg,761,224,224,True,False,True
train,761_3.jpg,images/761_3.jpg,761,224,224,True,False,True
train,761_4.jpg,images/761_4.jpg,761,224,224,True,False,True
train,761_5.jpg,images/761_5.jpg,761,224,224,True,False,True
train,761_6.jpg,images/761_6.jpg,761,224,224,True,False,True
train,761_7.jpg,images/761_7.jpg,761,224,224,True,False,True
train,762_1.jpg,images/762_1.jpg,762,224,224,True,False,True
train,762_2.jpg,images/762_2.jpg,762,224,224,True,False,True
train,762_3.jpg,images/762_3.jpg,762,224,224,True,False,True
train,762_4.jpg,images/762_4.jpg,762,224,224,True,False,True
train,762_5.jpg,images/762_5.jpg,762,224,224,True,False,True
test,763_1.jpg,images/763_1.jpg,763,224,224,True,False,True
test,763_2.jpg,images/763_2.jpg,763,224,224,True,False,True
test,763_3.jpg,images/763_3.jpg,763,224,224,True,False,True
test,763_4.jpg,images/763_4.jpg,763,224,224,True,False,True
test,763_5.jpg,images/763_5.jpg,763,224,224,True,False,True
test,763_6.jpg,images/763_6.jpg,763,224,224,True,False,True
test,763_7.jpg,images/763_7.jpg,763,224,224,True,False,True
train,764_1.jpg,images/764_1.jpg,764,224,224,True,False,True
train,764_2.jpg,images/764_2.jpg,764,224,224,True,False,True
train,764_3.jpg,images/764_3.jpg,764,224,224,True,False,True
train,764_4.jpg,images/764_4.jpg,764,224,224,True,False,True
train,764_5.jpg,images/764_5.jpg,764,224,224,True,False,True
train,764_6.jpg,images/764_6.jpg,764,224,224,True,False,True
train,765_1.jpg,images/765_1.jpg,765,224,224,True,False,True
train,765_2.jpg,images/765_2.jpg,765,224,224,True,False,True
train,765_3.jpg,images/765_3.jpg,765,224,224,True,False,True
train,765_4.jpg,images/765_4.jpg,765,224,224,True,False,True
train,765_5.jpg,images/765_5.jpg,765,224,224,True,False,True
train,766_1.jpg,images/766_1.jpg,766,224,224,True,False,True
train,766_2.jpg,images/766_2.jpg,766,224,224,True,False,True
train,766_3.jpg,images/766_3.jpg,766,224,224,True,False,True
train,766_4.jpg,images/766_4.jpg,766,224,224,True,False,True
train,766_5.jpg,images/766_5.jpg,766,224,224,True,False,True
train,766_6.jpg,images/766_6.jpg,766,224,224,True,False,True
train,766_7.jpg,images/766_7.jpg,766,224,224,True,False,True
train,766_8.jpg,images/766_8.jpg,766,224,224,True,False,True
train,767_1.jpg,images/767_1.jpg,767,224,224,True,False,True
train,767_2.jpg,images/767_2.jpg,767,224,224,True,False,True
train,767_3.jpg,images/767_3.jpg,767,224,224,True,False,True
train,767_4.jpg,images/767_4.jpg,767,224,224,True,False,True
train,767_5.jpg,images/767_5.jpg,767,224,224,True,False,True
train,767_6.jpg,images/767_6.jpg,767,224,224,True,False,True
train,767_7.jpg,images/767_7.jpg,767,224,224,True,False,True
train,767_8.jpg,images/767_8.jpg,767,224,224,True,False,True
train,767_9.jpg,images/767_9.jpg,767,224,224,True,False,True
train,767_10.jpg,images/767_10.jpg,767,224,224,True,False,True
train,767_11.jpg,images/767_11.jpg,767,224,224,True,False,True
train,767_12.jpg,images/767_12.jpg,767,224,224,True,False,True
train,767_13.jpg,images/767_13.jpg,767,224,224,True,False,True
train,767_14.jpg,images/767_14.jpg,767,224,224,True,False,True
train,767_15.jpg,images/767_15.jpg,767,224,224,True,False,True
train,767_16.jpg,images/767_16.jpg,767,224,224,True,False,True
train,767_17.jpg,images/767_17.jpg,767,224,224,True,False,True
train,767_18.jpg,images/767_18.jpg,767,224,224,True,False,True
train,768_1.jpg,images/768_1.jpg,768,224,224,True,False,True
train,768_2.jpg,images/768_2.jpg,768,224,224,True,False,True
train,768_3.jpg,images/768_3.jpg,768,224,224,True,False,True
train,768_4.jpg,images/768_4.jpg,768,224,224,True,False,True
train,768_5.jpg,images/768_5.jpg,768,224,224,True,False,True
train,768_6.jpg,images/768_6.jpg,768,224,224,True,False,True
train,768_7.jpg,images/768_7.jpg,768,224,224,True,False,True
train,768_8.jpg,images/768_8.jpg,768,224,224,True,False,True
train,768_9.jpg,images/768_9.jpg,768,224,224,True,False,True
train,768_10.jpg,images/768_10.jpg,768,224,224,True,False,True
train,769_1.jpg,images/769_1.jpg,769,224,224,True,False,True
train,769_2.jpg,images/769_2.jpg,769,224,224,True,False,True
train,769_3.jpg,images/769_3.jpg,769,224,224,True,False,True
train,769_4.jpg,images/769_4.jpg,769,224,224,True,False,True
train,769_5.jpg,images/769_5.jpg,769,224,224,True,False,True
train,769_6.jpg,images/769_6.jpg,769,224,224,True,False,True
train,769_7.jpg,images/769_7.jpg,769,224,224,True,False,True
train,769_8.jpg,images/769_8.jpg,769,224,224,True,False,True
train,769_9.jpg,images/769_9.jpg,769,224,224,True,False,True
train,769_10.jpg,images/769_10.jpg,769,224,224,True,False,True
train,769_11.jpg,images/769_11.jpg,769,224,224,True,False,True
train,769_12.jpg,images/769_12.jpg,769,224,224,True,False,True
train,769_13.jpg,images/769_13.jpg,769,224,224,True,False,True
train,769_14.jpg,images/769_14.jpg,769,224,224,True,False,True
train,769_15.jpg,images/769_15.jpg,769,224,224,True,False,True
test,770_1.jpg,images/770_1.jpg,770,224,224,True,False,True
test,770_2.jpg,images/770_2.jpg,770,224,224,True,False,True
test,770_3.jpg,images/770_3.jpg,770,224,224,True,False,True
test,770_4.jpg,images/770_4.jpg,770,224,224,True,False,True
test,770_5.jpg,images/770_5.jpg,770,224,224,True,False,True
test,770_6.jpg,images/770_6.jpg,770,224,224,True,False,True
test,770_7.jpg,images/770_7.jpg,770,224,224,True,False,True
train,771_1.jpg,images/771_1.jpg,771,224,224,True,False,True
train,771_2.jpg,images/771_2.jpg,771,224,224,True,False,True
train,771_3.jpg,images/771_3.jpg,771,224,224,True,False,True
train,771_4.jpg,images/771_4.jpg,771,224,224,True,False,True
train,771_5.jpg,images/771_5.jpg,771,224,224,True,False,True
train,771_6.jpg,images/771_6.jpg,771,224,224,True,False,True
train,771_7.jpg,images/771_7.jpg,771,224,224,True,False,True
train,772_1.jpg,images/772_1.jpg,772,224,224,True,False,True
train,772_2.jpg,images/772_2.jpg,772,224,224,True,False,True
train,772_3.jpg,images/772_3.jpg,772,224,224,True,False,True
train,772_4.jpg,images/772_4.jpg,772,224,224,True,False,True
train,772_5.jpg,images/772_5.jpg,772,224,224,True,False,True
train,772_6.jpg,images/772_6.jpg,772,224,224,True,False,True
train,772_7.jpg,images/772_7.jpg,772,224,224,True,False,True
train,772_8.jpg,images/772_8.jpg,772,224,224,True,False,True
train,772_9.jpg,images/772_9.jpg,772,224,224,True,False,True
train,772_10.jpg,images/772_10.jpg,772,224,224,True,False,True
train,773_1.jpg,images/773_1.jpg,773,224,224,True,False,True
train,773_2.jpg,images/773_2.jpg,773,224,224,True,False,True
train,773_3.jpg,images/773_3.jpg,773,224,224,True,False,True
train,773_4.jpg,images/773_4.jpg,773,224,224,True,False,True
train,773_5.jpg,images/773_5.jpg,773,224,224,True,False,True
train,774_1.jpg,images/774_1.jpg,774,224,224,True,False,True
train,774_2.jpg,images/774_2.jpg,774,224,224,True,False,True
train,774_3.jpg,images/774_3.jpg,774,224,224,True,False,True
train,774_4.jpg,images/774_4.jpg,774,224,224,True,False,True
train,774_5.jpg,images/774_5.jpg,774,224,224,True,False,True
train,774_6.jpg,images/774_6.jpg,774,224,224,True,False,True
train,774_7.jpg,images/774_7.jpg,774,224,224,True,False,True
train,774_8.jpg,images/774_8.jpg,774,224,224,True,False,True
train,774_9.jpg,images/774_9.jpg,774,224,224,True,False,True
train,774_10.jpg,images/774_10.jpg,774,224,224,True,False,True
train,774_11.jpg,images/774_11.jpg,774,224,224,True,False,True
train,774_12.jpg,images/774_12.jpg,774,224,224,True,False,True
train,774_13.jpg,images/774_13.jpg,774,224,224,True,False,True
train,774_14.jpg,images/774_14.jpg,774,224,224,True,False,True
train,775_1.jpg,images/775_1.jpg,775,224,224,True,False,True
train,775_2.jpg,images/775_2.jpg,775,224,224,True,False,True
train,775_3.jpg,images/775_3.jpg,775,224,224,True,False,True
train,775_4.jpg,images/775_4.jpg,775,224,224,True,False,True
train,775_5.jpg,images/775_5.jpg,775,224,224,True,False,True
train,776_1.jpg,images/776_1.jpg,776,224,224,True,False,True
train,776_2.jpg,images/776_2.jpg,776,224,224,True,False,True
train,776_3.jpg,images/776_3.jpg,776,224,224,True,False,True
train,777_1.jpg,images/777_1.jpg,777,224,224,True,False,True
train,777_2.jpg,images/777_2.jpg,777,224,224,True,False,True
train,777_3.jpg,images/777_3.jpg,777,224,224,True,False,True
train,777_4.jpg,images/777_4.jpg,777,224,224,True,False,True
train,777_5.jpg,images/777_5.jpg,777,224,224,True,False,True
train,777_6.jpg,images/777_6.jpg,777,224,224,True,False,True
train,778_1.jpg,images/778_1.jpg,778,224,224,True,False,True
train,778_2.jpg,images/778_2.jpg,778,224,224,True,False,True
train,778_3.jpg,images/778_3.jpg,778,224,224,True,False,True
train,778_4.jpg,images/778_4.jpg,778,224,224,True,False,True
train,778_5.jpg,images/778_5.jpg,778,224,224,True,False,True
train,778_6.jpg,images/778_6.jpg,778,224,224,True,False,True
train,778_7.jpg,images/778_7.jpg,778,224,224,True,False,True
train,779_1.jpg,images/779_1.jpg,779,224,224,True,False,True
train,779_2.jpg,images/779_2.jpg,779,224,224,True,False,True
train,779_3.jpg,images/779_3.jpg,779,224,224,True,False,True
train,779_4.jpg,images/779_4.jpg,779,224,224,True,False,True
train,779_5.jpg,images/779_5.jpg,779,224,224,True,False,True
train,779_6.jpg,images/779_6.jpg,779,224,224,True,False,True
test,780_1.jpg,images/780_1.jpg,780,224,224,True,False,True
test,780_2.jpg,images/780_2.jpg,780,224,224,True,False,True
test,780_3.jpg,images/780_3.jpg,780,224,224,True,False,True
test,780_4.jpg,images/780_4.jpg,780,224,224,True,False,True
test,780_5.jpg,images/780_5.jpg,780,224,224,True,False,True
test,780_6.jpg,images/780_6.jpg,780,224,224,True,False,True
test,780_7.jpg,images/780_7.jpg,780,224,224,True,False,True
train,781_1.jpg,images/781_1.jpg,781,224,224,True,False,True
train,781_2.jpg,images/781_2.jpg,781,224,224,True,False,True
train,781_3.jpg,images/781_3.jpg,781,224,224,True,False,True
train,781_4.jpg,images/781_4.jpg,781,224,224,True,False,True
train,781_5.jpg,images/781_5.jpg,781,224,224,True,False,True
train,781_6.jpg,images/781_6.jpg,781,224,224,True,False,True
train,781_7.jpg,images/781_7.jpg,781,224,224,True,False,True
train,781_8.jpg,images/781_8.jpg,781,224,224,True,False,True
train,781_9.jpg,images/781_9.jpg,781,224,224,True,False,True
train,781_10.jpg,images/781_10.jpg,781,224,224,True,False,True
train,781_11.jpg,images/781_11.jpg,781,224,224,True,False,True
train,781_12.jpg,images/781_12.jpg,781,224,224,True,False,True
train,781_13.jpg,images/781_13.jpg,781,224,224,True,False,True
train,781_14.jpg,images/781_14.jpg,781,224,224,True,False,True
train,781_15.jpg,images/781_15.jpg,781,224,224,True,False,True
train,781_16.jpg,images/781_16.jpg,781,224,224,True,False,True
train,781_17.jpg,images/781_17.jpg,781,224,224,True,False,True
train,781_18.jpg,images/781_18.jpg,781,224,224,True,False,True
train,781_19.jpg,images/781_19.jpg,781,224,224,True,False,True
train,781_20.jpg,images/781_20.jpg,781,224,224,True,False,True
test,782_1.jpg,images/782_1.jpg,782,224,224,True,False,True
test,782_2.jpg,images/782_2.jpg,782,224,224,True,False,True
train,783_1.jpg,images/783_1.jpg,783,224,224,True,False,True
train,783_2.jpg,images/783_2.jpg,783,224,224,True,False,True
train,783_3.jpg,images/783_3.jpg,783,224,224,True,False,True
train,783_4.jpg,images/783_4.jpg,783,224,224,True,False,True
train,783_5.jpg,images/783_5.jpg,783,224,224,True,False,True
train,783_6.jpg,images/783_6.jpg,783,224,224,True,False,True
test,784_1.jpg,images/784_1.jpg,784,224,224,True,False,True
test,784_2.jpg,images/784_2.jpg,784,224,224,True,False,True
test,784_3.jpg,images/784_3.jpg,784,224,224,True,False,True
test,784_4.jpg,images/784_4.jpg,784,224,224,True,False,True
test,784_5.jpg,images/784_5.jpg,784,224,224,True,False,True
test,784_6.jpg,images/784_6.jpg,784,224,224,True,False,True
test,784_7.jpg,images/784_7.jpg,784,224,224,True,False,True
test,784_8.jpg,images/784_8.jpg,784,224,224,True,False,True
train,785_1.jpg,images/785_1.jpg,785,224,224,True,False,True
train,785_2.jpg,images/785_2.jpg,785,224,224,True,False,True
train,785_3.jpg,images/785_3.jpg,785,224,224,True,False,True
train,786_1.jpg,images/786_1.jpg,786,224,224,True,False,True
train,786_2.jpg,images/786_2.jpg,786,224,224,True,False,True
train,786_3.jpg,images/786_3.jpg,786,224,224,True,False,True
train,786_4.jpg,images/786_4.jpg,786,224,224,True,False,True
train,786_5.jpg,images/786_5.jpg,786,224,224,True,False,True
train,786_6.jpg,images/786_6.jpg,786,224,224,True,False,True
train,786_7.jpg,images/786_7.jpg,786,224,224,True,False,True
train,786_8.jpg,images/786_8.jpg,786,224,224,True,False,True
train,787_1.jpg,images/787_1.jpg,787,224,224,True,False,True
train,787_2.jpg,images/787_2.jpg,787,224,224,True,False,True
train,787_3.jpg,images/787_3.jpg,787,224,224,True,False,True
train,787_4.jpg,images/787_4.jpg,787,224,224,True,False,True
train,787_5.jpg,images/787_5.jpg,787,224,224,True,False,True
train,787_6.jpg,images/787_6.jpg,787,224,224,True,False,True
train,787_7.jpg,images/787_7.jpg,787,224,224,True,False,True
train,787_8.jpg,images/787_8.jpg,787,224,224,True,False,True
train,787_9.jpg,images/787_9.jpg,787,224,224,True,False,True
train,787_10.jpg,images/787_10.jpg,787,224,224,True,False,True
train,787_11.jpg,images/787_11.jpg,787,224,224,True,False,True
train,787_12.jpg,images/787_12.jpg,787,224,224,True,False,True
train,787_13.jpg,images/787_13.jpg,787,224,224,True,False,True
train,787_14.jpg,images/787_14.jpg,787,224,224,True,False,True
train,787_15.jpg,images/787_15.jpg,787,224,224,True,False,True
train,787_16.jpg,images/787_16.jpg,787,224,224,True,False,True
train,787_17.jpg,images/787_17.jpg,787,224,224,True,False,True
train,787_18.jpg,images/787_18.jpg,787,224,224,True,False,True
train,787_19.jpg,images/787_19.jpg,787,224,224,True,False,True
train,787_20.jpg,images/787_20.jpg,787,224,224,True,False,True
train,787_21.jpg,images/787_21.jpg,787,224,224,True,False,True
train,788_1.jpg,images/788_1.jpg,788,224,224,True,False,True
train,788_2.jpg,images/788_2.jpg,788,224,224,True,False,True
train,788_3.jpg,images/788_3.jpg,788,224,224,True,False,True
train,788_4.jpg,images/788_4.jpg,788,224,224,True,False,True
train,788_5.jpg,images/788_5.jpg,788,224,224,True,False,True
train,788_6.jpg,images/788_6.jpg,788,224,224,True,False,True
train,788_7.jpg,images/788_7.jpg,788,224,224,True,False,True
train,788_8.jpg,images/788_8.jpg,788,224,224,True,False,True
train,788_9.jpg,images/788_9.jpg,788,224,224,True,False,True
train,788_10.jpg,images/788_10.jpg,788,224,224,True,False,True
train,788_11.jpg,images/788_11.jpg,788,224,224,True,False,True
test,789_1.jpg,images/789_1.jpg,789,224,224,True,False,True
test,789_2.jpg,images/789_2.jpg,789,224,224,True,False,True
test,789_3.jpg,images/789_3.jpg,789,224,224,True,False,True
test,790_1.jpg,images/790_1.jpg,790,224,224,True,False,True
test,790_2.jpg,images/790_2.jpg,790,224,224,True,False,True
test,790_3.jpg,images/790_3.jpg,790,224,224,True,False,True
test,790_4.jpg,images/790_4.jpg,790,224,224,True,False,True
test,790_5.jpg,images/790_5.jpg,790,224,224,True,False,True
test,790_6.jpg,images/790_6.jpg,790,224,224,True,False,True
test,790_7.jpg,images/790_7.jpg,790,224,224,True,False,True
test,790_8.jpg,images/790_8.jpg,790,224,224,True,False,True
test,790_9.jpg,images/790_9.jpg,790,224,224,True,False,True
test,790_10.jpg,images/790_10.jpg,790,224,224,True,False,True
test,790_11.jpg,images/790_11.jpg,790,224,224,True,False,True
test,790_12.jpg,images/790_12.jpg,790,224,224,True,False,True
train,791_1.jpg,images/791_1.jpg,791,224,224,True,False,True
train,791_2.jpg,images/791_2.jpg,791,224,224,True,False,True
train,791_3.jpg,images/791_3.jpg,791,224,224,True,False,True
train,791_4.jpg,images/791_4.jpg,791,224,224,True,False,True
train,791_5.jpg,images/791_5.jpg,791,224,224,True,False,True
train,791_6.jpg,images/791_6.jpg,791,224,224,True,False,True
train,791_7.jpg,images/791_7.jpg,791,224,224,True,False,True
train,791_8.jpg,images/791_8.jpg,791,224,224,True,False,True
train,791_9.jpg,images/791_9.jpg,791,224,224,True,False,True
train,791_10.jpg,images/791_10.jpg,791,224,224,True,False,True
train,791_11.jpg,images/791_11.jpg,791,224,224,True,False,True
train,791_12.jpg,images/791_12.jpg,791,224,224,True,False,True
train,791_13.jpg,images/791_13.jpg,791,224,224,True,False,True
train,791_14.jpg,images/791_14.jpg,791,224,224,True,False,True
train,791_15.jpg,images/791_15.jpg,791,224,224,True,False,True
train,791_16.jpg,images/791_16.jpg,791,224,224,True,False,True
train,791_17.jpg,images/791_17.jpg,791,224,224,True,False,True
train,791_18.jpg,images/791_18.jpg,791,224,224,True,False,True
train,791_19.jpg,images/791_19.jpg,791,224,224,True,False,True
train,791_20.jpg,images/791_20.jpg,791,224,224,True,False,True
train,791_21.jpg,images/791_21.jpg,791,224,224,True,False,True
train,791_22.jpg,images/791_22.jpg,791,224,224,True,False,True
train,791_23.jpg,images/791_23.jpg,791,224,224,True,False,True
train,792_1.jpg,images/792_1.jpg,792,224,224,True,False,True
train,792_2.jpg,images/792_2.jpg,792,224,224,True,False,True
train,792_3.jpg,images/792_3.jpg,792,224,224,True,False,True
train,793_1.jpg,images/793_1.jpg,793,224,224,True,False,True
train,793_2.jpg,images/793_2.jpg,793,224,224,True,False,True
train,793_3.jpg,images/793_3.jpg,793,224,224,True,False,True
train,793_4.jpg,images/793_4.jpg,793,224,224,True,False,True
train,794_1.jpg,images/794_1.jpg,794,224,224,True,False,True
train,794_2.jpg,images/794_2.jpg,794,224,224,True,False,True
train,794_3.jpg,images/794_3.jpg,794,224,224,True,False,True
train,794_4.jpg,images/794_4.jpg,794,224,224,True,False,True
train,794_5.jpg,images/794_5.jpg,794,224,224,True,False,True
train,794_6.jpg,images/794_6.jpg,794,224,224,True,False,True
train,794_7.jpg,images/794_7.jpg,794,224,224,True,False,True
train,794_8.jpg,images/794_8.jpg,794,224,224,True,False,True
train,794_9.jpg,images/794_9.jpg,794,224,224,True,False,True
train,794_10.jpg,images/794_10.jpg,794,224,224,True,False,True
train,794_11.jpg,images/794_11.jpg,794,224,224,True,False,True
train,794_12.jpg,images/794_12.jpg,794,224,224,True,False,True
train,794_13.jpg,images/794_13.jpg,794,224,224,True,False,True
train,795_1.jpg,images/795_1.jpg,795,224,224,True,False,True
train,795_2.jpg,images/795_2.jpg,795,224,224,True,False,True
train,795_3.jpg,images/795_3.jpg,795,224,224,True,False,True
train,795_4.jpg,images/795_4.jpg,795,224,224,True,False,True
train,795_5.jpg,images/795_5.jpg,795,224,224,True,False,True
train,795_6.jpg,images/795_6.jpg,795,224,224,True,False,True
train,795_7.jpg,images/795_7.jpg,795,224,224,True,False,True
train,796_1.jpg,images/796_1.jpg,796,224,224,True,False,True
train,796_2.jpg,images/796_2.jpg,796,224,224,True,False,True
train,796_3.jpg,images/796_3.jpg,796,224,224,True,False,True
train,796_4.jpg,images/796_4.jpg,796,224,224,True,False,True
train,796_5.jpg,images/796_5.jpg,796,224,224,True,False,True
train,796_6.jpg,images/796_6.jpg,796,224,224,True,False,True
train,796_7.jpg,images/796_7.jpg,796,224,224,True,False,True
train,796_8.jpg,images/796_8.jpg,796,224,224,True,False,True
